artistID,artist_name,genre
3260,Woods,psychedelic| folk| lo-fi| freak folk| lo-fi| psychedelic| folk| chillout| ambient| psychedelic| folk| dream pop| indie folk| mellow| new weird america
3264,Marillion,progressive rock| 80s| rock| progressive rock| professional| progressive rock| mellow| dazs favourites| 00's| 90's| 80s| alternative| classic rock| progressive rock| neo-prog| rock| progressive rock| soft rock| neo prog| progressive rock| watched live| atmospheric| descoperiri| british| progressive rock| rock| progressive rock| epic| sad| progressive rock| progressive| pop| rock| progressive metal| classic rock| progressive rock| progressive| progressive rock| 80ss| progressive rock| prog| emotional| goosebumps| touching| beautifull| voice lust| new wave and eighties| other great tracks
3266,The Ark,pop| rock| alternative| indie| indie rock| rock| the ark| swedes showing off| rock| alternative| indie| indie rock| 00s| 90s| fun| swedish| 2008| best song ever| the best| rock| glam rock| swedish| rock| swedish| alternative rock| glam rock
3267,Fabrizio De André,singer-songwriter| 60s| folk| politeconomist realife soundtrack| barkbarkdisco
3268,CapaRezza,8bit| true norwegian black metal
3269,Fish,neo-prog| scottish| not 4-4 time| progressive| progressive rock
3270,Matia Bazar,dance| italo disco| girls names| 80s| synthpop| pop| 80s| synthpop| female vocalists
3271,Enrico Ruggeri,pop italiano
3272,Steven Wilson,ambient| electronic| alternative| singer-songwriter| british| singer-songwriter| progressive rock| alternative| singer-songwriter| progressive rock| progressive| progressive rock| singer-songwriter| progressive rock| progressive
3273,The Feeling,indie pop| indie| british| love at first listen| words are cheap to describe my love| i listened to it over and over again| happy happy joy joy| indie| best christmas songs| british| indie pop| 2006| pop| summer| pop rock| happy| singalong| i am in love with this song| album favourite| addicting| soundtrack to my life| favourite song ever| es pop mama| pop| rock| alternative| indie| indie rock| british| indie pop| britpop| soft rock
3275,Fastball,alternative rock| alternative| 90s| pop| 90s| soft rock
3276,Burnt Fur,new wave| electronic| experimental| alternative| female vocalists| gothic| post-punk| covers| burnt fur| siouxsie and the banshees| the cure| paradise place| the human league| seconds| ultraviolence| new order
3277,ADULT.,american| electroclash| electronic| synthpop| indie| electronica| electro| electroclash| electropunk| electroclash| electro| electronic| indie| female vocalists| electro| dark disco| deconstruction| electronic| electronica
3279,The Jesus and Mary Chain,rock| post-punk| indie pop| scottish| noise pop| rock| alternative| indie| post-punk| shoegaze| 80s| post-punk| 90s| shoegaze| scottish| 80s| post-punk| post-punk| shoegaze| alternative rock| post-punk| noise pop| rock| alternative| indie| the raves| shoegazer| my favorites| somber| 80s| soundtrack| post-punk| lost in translation| post-punk| shoegaze| rock| tags| as| very cool rock song| rock me babe| rock| alternative rock| alternative| seen live| 90s| seen live| noise| alternative| post-punk| shoegaze| be-my-baby drum| alternative| indie| shoegaze| experimental| noise| post-punk| dreampop| bliss| 80s| seen live| scottish| rock| alternative| indie rock| shoegaze| post-punk| 80s| post-punk| shoegaze| scottish| new wave and eighties| noise
3280,Cocteau Twins,cosmogonic| post-punk| dream pop| female vocalists| post-punk| indie pop| dream pop| female vocals| post punk| alternative| indie| shoegaze| chillout| ambient| new wave| trip-hop| indie| psychedelic| british| dream pop| trip beat| shoegaze| cocteau twins| post-punk| 80s| ethereal| electronic| ethereal| experimental| alternative rock| female vocalists| shoegaze| dream pop| mellow| dreamy| dreampop| special| experimental| alternative| indie| acoustic| british| female| live| podcast| christmas| trip-hop| 80s| post-punk| shoegaze| ohmydamn| ethereal| alternative| shoegaze| dream pop| alternative| uk| goth| post punk| 4ad| chillout| rock| alternative| indie| female vocalists| sexy| shoegaze| dream pop| ambient| post-punk| ethereal| post-punk| shoegaze| new wave and eighties| uk| shoegaze| dream pop
3281,The B-52's,new wave| 80s| pop rock| power pop| 80s| rock| alternative| fav artists| new wave artists| american artists| the beowulfs choice| scholes song| my fav fun| absolute disco| summer| guilty pleasures| new wave| 80s| new wave| college rock| new wave| alternative| classic rock| british| pop| dance| rock| alternative rock| alternative| indie| female vocalists| classic rock| american| post-punk| new wave| new wave| 80's| new wave| pop| new wave| pop| 80s| rock| alternative| new wave| wtf| my favorites| 80s| alternative| post-punk| 90s| college rock| new wave| pop| 80s| dance| rock| female vocalists| fun| favorites| new wave| 80s| alternative| new wave| pop| dub| alternative| edit| new wave| pop| 80s| rock| alternative| alternative| best songs in the world| pop| happy| singalong| new wave| new wave| female vocalists| post-punk| dream pop| new wave| 80s| seen live| american| girlamazing
3282,The Sundays,dream pop| college rock| cover| alternative| female vocalists| acoustic| british| dream pop| mellow| dreampop| girls names| days| 1997| my favs| alternative| indie| dream pop| bliss
3285,My Life with the Thrill Kill Kult,industrial| favorite songs| industrial| ebm| ultimate favorite| hot| 90s| energetic| 97x| soundtrack| sex| transport| cars| industrial| industrial
3286,His Name Is Alive,experimental| indie rock| dream pop| experimental rock| experimental| ethereal| experimental| female vocalists| shoegaze| dream pop| noise pop| 4ad
3287,Throwing Muses,throwing muses| alternative| indie| female vocalists| riot grrrl| 4ad| female vocalists| 4ad| rock| alternative| indie| indie rock| female vocalists| shoegaze| indie| female vocalists
3288,Annie,electronic| pop| norwegian| dance| female vocalists| electronic| female| neon space| my electro feelings| electronic| electropop| electronic| pop| dance| female vocalists| electronic| pop| female vocalists| indie pop| indietronica| melrose place| pop| hot
3289,Front 242,80s| ebm| belgian| fav artists| electronic| industrial| electronic| industrial| ebm| electronic| industrial| ebm| electronic| electronica| electro| industrial| 90s| club| energetic| ebm| live| electronic| industrial| ebm| industrial| slowies| song with samples| industrial| ebm| electronic| industrial| ebm| electronica
3290,Cranes,cranes| chillout| trip-hop| atmospheric| ethereal| indie| female vocalists| shoegaze| dream pop| mellow| dreampop| barkbarkdisco| bark| animals| approfondire| best unknown bands tracks to be observed| orgasmo| chillout| ambient| downtempo| new wave| electronic| trip-hop| 80s| experimental| indie| female vocalists| singer-songwriter| electronica| british| 00s| post-punk| 90s| shoegaze| dream pop| recos| ethereal| female vocalists| shoegaze| dream pop| goth| ethereal| shoegaze| dream pop| rock| alternative| indie| female vocalists| shoegaze| dream pop| gothic
3291,The Creatures,goth rock| post-punk| post-punk| electronic| 80s| experimental| synthpop| female vocalists| british| post-punk
3292,The Glove,new wave| alternative| post-punk| the cure| british| post-punk| post-punk| new wave| post-punk| goth| the cure| ambient| new wave| electronic| 80s| experimental| rock| synthpop| psychedelic| british| post-punk| male vocalists| 70s| post-punk| new wave| gothic| post-punk| new wave and eighties
3293,Black Kids,lastfm hipster artists| indie pop| dance| rock| alternative| indie| indie rock| 00s| catchy| indie pop| happy| love at first listen| electronic| indie| indie rock| indie pop| indie| quirky| dance party| synth pop| alternative| indie| indie rock| indie pop| seen live| love| indie| i love this song| i want to dance in my underwear| indie rock| synth| indie pop
3294,Galaxie 500,shoegaze| dream pop| slowcore| experimental| britpop| space rock| slowcore
3295,The Wolfgang Press,eclectic dance party favorites
3296,The Primitives,80s| english| 80s| female vocalists| british
3298,The Sugarcubes,songs for gil| college rock| alternative dance| 80s| alternative rock| alternative| female vocalists| 1992| alternative| christmas| true norwegian black metal| rock| alternative| indie| indie rock| classic rock| awesome| fun| post-punk| riot grrrl| icelandic
3299,The Fall,punk| indie rock| punk| post-punk| college rock| british punk| indie| indie rock| punk| post-punk| post punk| post-punk| post-punk| the fall| skins soundtrack| anti-folk| barkbarkdisco| bark| seen live| indie| manchester| best christmas songs| white lightning| new wave| get a job| uk| england| post punk
3300,Robots in Disguise,german| alternative| british| electroclash| electronic| female vocalist| electronic| indie| uk| british| electro| electroclash| electro| electronic| pop| dance| indie| female vocalists| british| electro| electro| deconstruction| electro girls| seen live| neon space| new wave| electronic| experimental| dance| synthpop| indie| female vocalists| electronica| british| 00s| indietronica| electronic| electronic| rock| alternative| female vocalists| electropop| indietronica| uk
3302,Phil Collins,specials to 3mmey| rock| disney| my childhood| melancholic| british| legend| ballad| 90s| rock ballad| guilty pleasures| mellow| soft rock| adult contemporary| 80s| classic rock| new wave| singer-songwriter| classic rock| british| 80s pop| pop| 80s| rock| classic rock| british| <3| classic rock| pop| 80s| rock| anime| soundtrack| classic rock| 90s| cover| 80s| soft rock| 80s| soft rock| 80s| classic rock| pop| 80s| late night love| soundtrack| soft rock| memories| 80s| 80s| pop| 80s| british| single| slowies| male vocalists| english| pop| 80s| classic rock| soft rock| oscar winning songs| pop| 80s| rock| new wave| 80s| alternative| uk| classic rock| 90s| oldies| 70s| mellow| sad| 80s| soft rock| pop| 80s| rock| pop| soft rock| pop| classic rock| 80s| rock| epic| new wave and eighties| old| 80s| sweet| friendship
3303,Barry White,disco| love| soul| the pedofinder general| my pleasuredome| disco| soul| pop| soul| lovely| smooth| pop| funk| rnb| disco| 70s| 80s| rnb| soul| soul| pop| funk| rnb| disco| soul| best christmas songs| soul| funk| soul
3304,Barbra Streisand,duets| duets| oscar winning songs| easy listening| relaxing| 80s
3306,Neil Diamond,pop| soft rock| adult contemporary| singer-songwriter| folk| male vocalists| 70s| scrubs| pop| rock| 60s| pop| rock| soundtrack| classic rock| beautiful| easy listening| 70s| duets| love songs| soft rock| memories| christmas| tbu| duets| pop| 80s| rock| singer-songwriter| acoustic| 00s| american| folk| male vocalists| 90s| usa| soul| 70s| blues| rock| classic rock| pop| singer-songwriter| usa| americana
3307,Eros Ramazzotti,pop| singer-songwriter| italian| italian pop| singer-songwriter| italian| pop| male vocalists| italian| male vocalists| italian| good old times| great memories with my siss| songs i sing with my mom| viaje de egresados| pop| male vocalists| italian| italian pop
3308,Supertramp,rain| 80s| british| 1982| rain| progressive rock| pop| progressive rock| 70s| progressive rock| rock| hit| 80s| 70s| rock| classic rock| trance| rock| classic rock| progressive rock| 70s| classic rock| progressive rock| 70s| progressive| soundtrack| 70s| pop| progressive rock| rock| classic rock| progressive rock| 70s| progressive rock
3310,Édith Piaf,female vocalist| french| jazz| female vocalists| female vocalists| french| chanson francaise| chanson| jazz| french| arkadi| 40s
3311,Michael Bolton,rock| singer-songwriter| ballad| male vocalists| soul| easy listening| sad| soft rock| pop
3313,The Jackson 5,christmas blend| soul| 70s| christmas| pop| funk| soul| 70s| michael jackson| pop| funk| soul| 70s| motown| pop| hit| catchy| 60s| oldies| 1970s| 60's| 70s| cover| covers| seventies| popular| 70's| sixties| 1960s| 1960's| 1970's| 70s pop| 60s pop| pop| funk| rnb| 60s| christmas favourites| funk| soul| 70s| motown| witch chill| chill witch| quinsy johs| i love my dad taste| funk| pop| 70s| albums| pop| funk| soul| motown
3314,Mýa,mya| pop| female vocalist| american| amazing| female| hip-hop| rnb| rnb
3315,Sisqó,hip-hop| 0 play yet| hip-hop| rnb| 00s| 90s
3316,Sean Paul,dance| hip-hop| rap| hip hop| reggae| party| love| hip-hop| hip hop| rap| hip hop| hip-hop| singer-songwriter| 00s| male vocalists| top 40| dance| hip-hop| dance| hip-hop| pop| hip-hop| reggae| sean paul| summer song| great moments at et7| viaje de egresados| hip-hop| rap| rnb| hip-hop| rap| r and b| top 40| dance| hip-hop| rap| reggae| dancehall| sean paul| handclaps| melrose place
3317,Drake,hip-hop| rap| rnb| hip-hop| hip hop| hip-hop| rnb| amazing| hip hop| love at first listen| hip-hop| hip hop| canadian| tyler adam| hip-hop| rap| rnb| drizzy| rick| rick ghraphixxx| east-coast| rick villa| emir| like rick ghraphixxx| sickness| g-o-a-t| hip-hop| rnb| cash money| hip-hop| rap| rnb| shut it down| hip-hop| rap| canadian| toronto| drake| young money| hip-hop| rnb| pop| hip-hop| 2010s| hip-hop| rap| soul
3318,Trey Songz,rnb| male vocalists| soul| urban| hip-hop| amazing| sexy| male vocalists| catchy| urban| smooth| freestyle| crazy| neat| banger| dope cut| hip hop| hip-hop| r'n'b| rnb
3319,Diana Vickers,electronic| pop| indie| uk| british| folk| folktronic| ellie gouldin| future stars| <3| melrose place| the x factor 5
3320,Lee Ryan,ballad| male vocalists| britpop| pop| rock| pop rock| none| fave tracks| melancholic| beautiful| love| best song ever| sad| depressing| fav song| nice vocals| british| male vocalists
3321,Brooke White,country| girl name songs| american idol 7
3322,Pete Yorn & Scarlett Johansson,<3| catchy| fun| love at first listen| duet| summer time| chillout| pop| indie rock| female vocalists| singer-songwriter| acoustic
3327,Brie Larson,pop| pop rock| summer song| great memories with my geeem| songs that remind me of summer 07-08| pop| pop rock| happy| singalong| i am in love with this song
3328,HorrorPops,psychobilly| punk| punk rock| rockabilly| psychobilly| punk n roll| punk rock| psychobilly| seen live| female vocalists| rock n roll| halloween| psychobilly| punkabilly
3330,Tata Young,pop singles| el nin yo
3331,Jordan Knight,pop| 90s| pop| seen live
3332,Sandy e Junior,brazilian pop| gay| pop| pop rock| brazilian| brasil| pop| 90s| brazilian| pedro me da meu chip| sandy e junior| soundtrack of my childhood
3333,The Distillers,punk rock| punk| punk rock| orgasm| rock hard| rock| female vocalists| punk| punk| tony hawk underground 2| punk| rock| alternative| indie| female vocalists| punk rock| female vocalists| punk| punk| female vocalist| rock| female vocalists| punk rock| punk| awesome| best band in the fucking world| female vocalist| female vocalists| punk| punk rock| hardcore| 00s| punk| fav song| sexy lead singer| love her voice| female vocalists| punk| awesome-ness| punk| california
3334,Fat Jon,downtempo| trip-hop| instrumental hip-hop
3335,Cap'n Jazz,experimental| indie| math rock| messy| kinsella| indie| indie rock| emo| indie| indie rock| love| totalmente foda| best bands ever
3338,Shwayze,hip-hop| rap| i fuck to this so its chill| electro indie hip hop| chillout
3339,Best Fwends,electronic| 00s| chill| tyler adam| electronic| pop
3341,Motion City Soundtrack,i saw them live| nostalgia| pop punk| rock| indie rock| pop punk| alternative| indie| indie rock| pop punk| rock| alternative| indie| pop punk| pop punk
3343,Choking Victim,hall| lol
3344,Japanther,seen live| potty mouth| noise
3346,Cyne,hip-hop| favorite
3347,Andrew Jackson Jihad,punk| seen live| folk punk| alternative| anti-folk| barkbarkdisco| bark
3348,KESSENCHU,noise| digital hardcore| cyber-punk| techno punk| cyber-grind| faggot| speedgore| lolicore| gabber punk| digital-punk| digital-grindcore| fl band
3349,The Dead Milkmen,indie| american| american
3351,Melt-Banana,noise rock| lastfm hipster artists| my angular favourites| cover| noise
3352,Metaform,chillout| trip-hop| chillout| downtempo| trip-hop| instrumental hip-hop
3354,Black Flag,punk| rock hard| punk rock| crap| hard rock| punk| hardcore punk| hardcore punk| punk| california| hardcore punk| 80s hardcore| hardcore punk| guitar hero eat my shit| this is good| 80s| old school| punk
3355,Ol' Dirty Bastard,hip-hop| brooklyn| wu-tang| i am a party girl here is my soundtrack| hand claps
3357,Notorious B.I.G.,catchy| lovely| classic| smooth| nice| phat| the good stuff| solid| brooklyn| dope cut| hip-hop| rap| gangsta rap| east coast rap| classic rap| hip-hop| rap| gangsta rap| hip hop| hip hop/rap| rap| hip-hop| new york| american| 90s| classic| egzamin
3359,Rapeman,steve albini| noise rock| 80s| noise| alternative| post punk
3360,Blitzkid,dark| horrorpunk
3361,Bearbot,electronic
3364,Fugazi,indie| punk| hardcore| indie| indie rock| punk rock| post-hardcore| punk| hardcore| post-hardcore| post-hardcore| 80s| alternative| emo| post hardcore
3366,A1 Bassline,electronic| electro| new wave| experimental| dance| electronica| american| usa| indietronica
3367,Cinema Bizarre,rock| alternative rock| alternative| pop rock| rock| alternative| pop rock| female vocalists| alternative| glam rock| electronic| gothic| emo| rock| pop| 80s| deutsch| german| sexy| male vocalists| gay| europe| cinema bizarre| german| rock| glam rock| visual kei| songs that you wanna listen to over and over again| stripper music| german| german| emo| rock| redone| glam rock
3369,New Years Day,rock| alternative| female vocalists| rock| alternative| female vocalists| alternative| female vocalists| pop punk
3370,Hockey,new wave| alternative| indie rock| alternative| phoda
3371,Peter Doherty,jazz| indie rock| singer-songwriter| acoustic| folk| male vocalists| britpop| blues| singer-songwriter| british| seen live| alternative| indie/rock| arcady| singer-songwriter| indie| indie rock| blues| cafe music| indie| indie rock| british| pop| rock| alternative rock| alternative| uk| british| folk| cool| indie| indie rock| acoustic| indie| uk| singer-songwriter| post-punk revival
3373,Plain White T's,rock| alternative rock| indie rock| pop rock| punk pop| indie| rock| alternative| indie| pop punk| emo| pop rock| punk| punk rock| amazing| pop| rock| alternative rock| catchy| awesome| fun| defiant| lips songs| alternative rock| alternative| indie| indie rock| pop rock| pop punk| emo| punk| punk rock| love| acoustic| acoustic| catchy| indie| rock| alternative| rock| fantastic| rock| alternative rock| alternative| indie| acoustic| acoustic rock| indie| acoustic| rock| indie| alternative rock| alternative| indie| indie rock| alternative| indie| pop punk| indie| pop punk| rock| rock| alternative| pop punk| pop punk| love song| singalong| hyper| soon to be classic| addicting| break up| inlove| i want to dance in my underwear| melodic| pop punk| soft rock| pop| dance| rock| alternative rock| alternative| indie| indie rock| pop rock| pop punk| emo| punk rock| powerpop| pop| alternative| acoustic| romantic| love songs| rock| alternative| indie| indie rock| pop punk| ich liebe dich| rock| <3| happy| cute| cool| phoda| acoustic| girl name songs
3374,Diana,pop| portugues| croatian
3375,Ryan Cabrera,pop| singer-songwriter| ballad| sad| singer-songwriter| rock| alternative rock| alternative| pop rock| acoustic| male vocalists| acoustic rock| inlove| es pop mama| pop rock| love songs| pop| rock| singer-songwriter| cute| boys with guitars
3376,Jota Quest,pop| mpb| pop| pop rock| brazilian| pop rock| male vocalists| pop rock| male vocalists| romantic| pop| rock| pop rock| brazil| brazilian| brazilian music| pop| pop-rock| brasil| romantica| jota quest| brazilian pop| brazilian| brazilian
3377,Banda Eva,seen live| carnaval| female| portugues
3378,Jorge & Mateus,sertaneja| brazil| sertanejo| brazilian music| sertanejo
3379,Pimentas do Reino,love roger| brazilian
3380,Vander Lee,brazil| brazilian| mpb| brasil| male vocalists| brazil| brazilian| mpb| brasil| brazilian music
3381,Alarido,rock| jazz| brasil| samba| alternativo
3382,Os Paralamas do Sucesso,pop| rock| ska| brasil| rock| brazilian| mpb| brasil| brazilian rock| brazilian| mpb| brasil| brazilian rock| rock| brazilian| mpb| brasil| brazilian rock| rock| seen live| reggae| brazilian| seen live| brazilian ska
3383,Victor e Leo,country| country pop| brazil| brazilian| sertanejo| brazilian music
3384,Chimarruts,reggae| reggae| brazil| reggae| reggae| brazilian| sussas
3385,D'black,pop| brazil| brazilian| soul| mpb| brazilian music
3386,Seu Jorge,folk| brazilian| mpb| brasil| samba| soundtrack| seen live| mpb| musica popular brasileira| brazilian| seen live| singer-songwriter| acoustic| folk| brazil| brazilian| mpb| brasil| bossa nova| samba| acoustic| cover| folk
3388,Babado Novo,seen live| brasil| 00's| made in brazil| brazilian| axe| brazilian
3391,Zeca Baleiro,alternative| folk| brazil| brazilian| mpb| brasil| alternative| brazil| brazilian| mpb| brasil| indie| seen live| brazil| brazilian| mpb| brasil| singer-songwriter| leftovergrooves
3392,Exaltasamba,latin| 90s
3393,Sandy Leah,sandy leah| rock| singer-songwriter| mpb| pop| jazz| female vocalists| brazilian| mpb| brasil| pop| female| piano
3396,Isabella Taviani,female vocalists| brazilian| mpb| brazilian music| brazilian
3397,Heidi Montag,rnb| american| untalented| slut| whore| fake boobs| the hills| people who have no talent| umtalented| female vocalists| love| love at first listen| great lyrics| but the party dont stop| fuck u bitch| makes you wanna dance all around your room| pop bitch| pop| dance| american| party| trashy| pop| dance| female vocalists| <3| bitch| pop| dance| female vocalist| love| dance| bitch| pop| dance| rnb| awesome| love| flop| whore| pop| female vocalists
3399,Plastiscines,rock| indie| garage rock| garage rock| next big thing| french indie| garage rock| french| glam| indie rock| alternative| indie| indie rock| female vocalists| polecane| gossip girl
3400,Jet,rock| excellent reason for crying| rock hard| songs for gil| indie rock| alternative| rock| straight up modern rock| rock| hard rock| alternative rock| indie rock| australian| love at first listen| words are cheap to describe my love| i listened to it over and over again| so beautiful i could seriously cry| rock| rock| indie rock| summer song| good old times| lpa| oh so catchy| these songs are just amazing| chillout| rock and roll| soundtrack| classic rock| mellow| rock n roll| alternative rock| indie rock| indie rock| i fucking love this song| indie rock| pop| hard rock| rock| alternative rock| alternative| indie| indie rock| garage rock| the vampire diaries| rock| alternative| rock| alternative| indie| indie rock| 90210| the vampire diaries| alternative
3402,City Sleeps,excellent reason for crying| emo
3403,Emmanuel Horvilleur,<3| love at first listen| makes you wanna dance all around your room| i can and will listen to this song all day| love him
3404,Sky Ferreira,electronic| pop| electronic| dance| female vocalist| electronic| pop| alternative| female vocalists| electropop| rock pop| electronic| pop| female vocalist| electropop| female vocalist| electronic| pop| female vocalist| female vocalists| the vampire diaries
3405,Antimatter,dreamy| faves| atmospheric rock| gothic| darkwave| ambient| progressive rock| melancholic| atmospheric| descoperiri| progressive rock| melancholic| ambient| trip-hop| alternative| acoustic| alternative| doom metal| progressive rock
3406,Leafblade,acoustic| dreamy| faves
3407,Klimt 1918,alternative rock| post-rock| makes me want to die in the good way
3408,The Foreshadowing,gothic metal
3410,Dornenreich,black metal| acoustic| dark-doom
3411,M83,idm| electronic| alternative| electronica| instrumental| beautiful| electronic| indie| post-rock| electronica| shoegaze| amazing| electronic| indie| post-rock| electronica| shoegaze| post-rock| shoegaze| electronic| experimental| indie| electronic| seen live| electronic| shoegaze| dream pop| seen live| electronic| amazing| shoegaze| uplifting| ambient| electronic| indie| electronica| electro| mellow| dream| top 20| electronic| wave| electronic| indie| post-rock| shoegaze| electronic| post-rock| electronic| shoegaze| dream pop| synthpop| soundtrack| shoegaze| electronic| shoegaze| favorites| electronic| experimental| downbeat| electronic| electronic| pastel| chillout| ambient| electronic| atmospheric| rock| alternative| indie| beautiful| epic| amazing| lovely| electro| happy| mellow| relaxing| dreamy| relax| ambient| experimental| electronica| rock| alternative| indie| indie rock| shoegaze| dream pop| ambient| electronic| electronica| electronic| indie| post-rock| electronica| chillout| ambient| ethereal| beautiful| favourites| brilliant| dreamy| sad| friends| gives me chills| music to kill yourself to| gossip girl| relax
3412,Carpark North,seen live| cool| special
3413,Underworld,underworld| dance| electronica| techno| chillout| ambient| downtempo| electronic| dance| electronica| dance| trance| british| techno| 1st  vine| electronic| dance| industrial| trance| british| techno| dance| techno| electronica| seen live| techno| dance| electronica| 00s| remix| beats| animals| girls names| electronic| chillout| dance| trance| progressive house| electronic| dance| my electro feelings| techno| dance| ebm| trance| electronica| techno| myfavoritesongs| electronic| british
3414,Immanu El,experimental| post-rock| shoegaze| post-rock| indie| dream pop| art rock| coisa de deus| post-rock| beautiful| mellow| christian| favorite male vocalist
3415,Warrel Dane,progressive metal
3416,Sentenced,progressive metal| gothic metal| metal| gothic metal| melodic death metal| heavy metal| gothic metal| melodic death metal| gothic metal| finnish| melodic death metal| late night tunes| heavy metal| gothic metal| heavy metal| gothic metal
3417,Ulver,avant-garde| favorites| black metal| ambient| electronic| experimental| ambient| electronic| rock| avant-garde metal| dark ambient| music| avant-garde metal| post-black metal| avant-garde| makes me want to die in the good way| black metal| ambient| electronic| avant-garde| experimental| black metal| atmospheric| folk metal| intense| black metal| ambient| experimental| neo-classical underground| ambient| experimental| black metal| experimental| norway| ambient| electronic| experimental| experimental| experimental| electronica| favourites| brilliant| no genre can describe
3418,Gazpacho,progressive rock| art rock| progressive rock| favorite| progressive rock
3419,Mely,dark-doom
3420,Pure Reason Revolution,progressive rock| progressive rock| progressive rock| progressive rock| progressive rock| progressive rock| progressive rock| progressive| progressive rock
3421,No-Man,ambient| electronic| art rock| ambient| electronic| experimental| progressive rock| art rock| progressive rock| experimental| female| faves| song with samples| progressive rock| progressive rock| sad| beatiful| progressive rock| britpop| ambient
3422,Autumn,gothic metal| gothic metal| symphonic metal
3423,Dark Suns,progressive metal| progressive metal
3424,Elane,female vocalists| female vocalists| singer-songwriter| folk| medieval| folk metal
18,The Crüxshadows,electronic| industrial| gothic| synthpop| industrial| electronic| industrial| ebm| darkwave| ultimate favorite| industrial| gothic| electro pop| darkwave| goth| ebm| covers| goth| dark wave| darkwave| gothic| darkwave| electronic| gothic| darkwave| gothic| electronica| gothic rock| darkwave| gothic| darkwave| covers
41,God Module,ebm| ebm| dark| dark electro| dark electro| ebm| dark electro| industrial| ebm| aggrotech
1917,Charon,gothic metal| gothic metal| gothic rock| gothic metal| doom metal| powerful| finnish| seen live| gothic metal| gothic rock| finnish| gothic metal| gothic| ohmydamn
3425,After Forever,abyss| female fronted metal| gothic metal| metal| symphonic metal| heavy metal| power metal| dutch| seen live| gothic| after forever
3426,KC and the Sunshine Band,pop| 80s| disco| 70s| pop| funk| disco| 70s| 70| seventies| setenta| setentas| hit| 1970s| 70s| seventies| 70's| 1970's| pop| dance| funk| rnb| disco| 70s| pop| 80s| disco| 70s| bad day| psychedelic| 60s| progressive rock| 70s| pop| 80s| dance| funk| rnb| disco| american| soul| oldies| 70s| rhythm and blues| funky| 70s
3427,Goo Goo Dolls,alternative| alternative rock| alternative| rock| alternative rock| 90s| 90s| 4/4| rock| 90s| alternative rock| beautiful| soundtrack| ballad| rock| alternative rock| alternative| indie| 90s| rock| alternative| acoustic| pop| rock| alternative| indie| alternative rock| alternative rock| alternative| rock| cool| melancholy| alternative rock| alternative| acoustic| american| 90s| 4m4zinq| alternative rock| indie rock| alternative rock| alternative| 90s| rock| 90s| alternative rock| 90s| rock| alternative| pop rock| acoustic| acoustic rock| if my soul were composed of musical notes| pop| indie rock| pop rock| soundtrack| acoustic| 00s| american| male vocalists| 90s| romantic| soft rock| post-grunge| pop| rock| alternative rock| alternative| 00s| 90s| rock| rock| top 40| seen in concert| pop| rock| alternative| soundtrack| alternative rock| goo goo dolls
3428,A Static Lullaby,post-hardcore| hardcore| rock| emo| screamo| hardcore| emo| screamo| hardcore| post-hardcore
3429,Krypteria,hard rock - metal| female fronted metal| gothic metal| gothic metal| gothic metal| taking over my mind| female vocalists i actually like| gothic metal| female vocalists| female fronted metal| female fronted metal
3430,The Cramps,want| 80s| punk| garage| garage rock| rockabilly| 80s garage| rock hard| post-punk| american underground| 90s| 97x| spaghetti western| 80s| halloween| punk| covers
3431,Alien Sex Fiend,gothic rock| deathrock| batcave| halloween| new wave| industrial| post-punk| deathrock| 80s| deathrock| batcave| electronic| 80s| experimental| industrial| alternative rock| ebm| british| 80s| uk| goth| england| gothic
3432,Christian Death,deathrock| halloween| favorites| post-punk| goth| deathrock| gothic| gothic rock| gothic| 80s| goth| post punk| gothic| post-punk
3433,Sex Gang Children,post-punk| post-punk| 80s| gothic| post-punk| deathrock| goth| gothic| post-punk| deathrock
3434,Rudimentary Peni,punk
3435,45 Grave,horror punk| gothic| deathrock| horror punk| punk| covers
3436,The Damned,british artists| goth rock| punk| british punk| punk| post-punk| my favorites| punk| rock| punk rock| punk| british| english| punk rock| british| punk| uk| england
3438,Fields of the Nephilim,dusty dark western gothic rock| gothic| gothic rock| dark| rock| goth| cover| goth| gothic metal| gothic rock| rock| gothic| gothic rock| gothic
3439,Demented Are Go!,punk rock| rockabilly| psychobilly| grave stompers| punkabilly| 50s rock revival| punk| punk rock
3440,Ween,pumpkin fiction| indie rock| alternative rock| indie rock| para ensear en ingls| favorite| favorite songs| alternative| acoustic| folk| 90s| usa| alternative rock| alternative| alternative rock| comedy| humor| brown
3441,Peter Murphy,ambient| new wave| electronic| pop| 80s| experimental| synthpop| indie| uk| british| awesome| 90s| favourites| synth| 80s awesome| i love 80s| melodic| brilliant| love| 80s new wave| english| romantic| nostalgic| new wave| post-punk| my favorites| cover| covers| 80s| british| post-punk| goth| alternative rock| new wave| alternative| gothic| alternative| gothic
3442,Crass,punk| british| peace punk| anarcho-punk| 80s| uk| 70s| england| post punk| lefties| anarchist| british
3443,Butthole Surfers,punk| garage revival| garage surf| surf revival| instro rock| steve abini| songs for gil| punk| punk| noise rock| seen live| noise| alternative| 90s| punk
